episode_id,match_id,competition_name,season_name,period,possession_id,counterpressing_team,counterpressing_team_id,possession_team,possession_team_id,possession_origin_pattern,play_pattern,turnover_context,is_open_play,turnover_event_id,turnover_event_type,turnover_timestamp,turnover_seconds,turnover_location,turnover_link_quality,initiation_event_id,initiation_event_type,initiation_timestamp,initiation_seconds,initiation_location,initiation_player_id,initiation_player_name,delay_seconds,latency_valid,num_counterpress_actions,all_counterpress_event_ids,has_initiation_360,opponent_team_at_turnover,possession_team_at_counterpress_initiation,possession_id_at_counterpress_initiation,regain_5s_controlled,regain_3s_controlled,regain_8s_controlled,controlled_acquisition_time,controlled_control_time,controlled_regain_time,controlled_regain_event_id,controlled_regain_event_type,controlled_regain_evidence,regain_5s,regain_3s,regain_8s,seconds_to_regain,regain_event_id,regain_5s_controlled_v26,regain_5s_possession_annotation,regain_3s_possession_annotation,regain_8s_possession_annotation,seconds_to_regain_annotation,regain_event_id_annotation,dangerous_escape_15s,shot_15s,final_third_entry_15s,started_in_final_third,opponent_initial_x,opponent_max_progression_15s,time_to_shot,time_to_final_third_entry,episode_outcome_3class,episode_outcome_3class_old,is_primary_cohort,primary_cohort_eligible
3930174_p134_7a40403f,3930174,UEFA Euro,2024,2,134,Portugal,780,Portugal,780,Regular Play,Regular Play,open_play,True,74cdde9e-8251-47a5-abe9-597f0f972490,Ball Receipt*,00:36:09.087,2169.087,"[93.4, 55.5]",high,7a40403f-b185-4df8-8b00-369ca013bc26,Duel,00:36:09.276,2169.276,"[27.0, 24.7]",34639,Vitor Machado Ferreira,0.189,True,1,['7a40403f-b185-4df8-8b00-369ca013bc26'],True,Turkey,Portugal,134,1,1,1,1.238,1.238,1.238,8e321095-01ad-48e2-b5c2-0f969985853c,Carry,ball_recovery_plus_carry,1,1,1,1.238,8e321095-01ad-48e2-b5c2-0f969985853c,1,1,1,1,1.238,92ff5b91-d73b-4479-bbbd-45a608fac96e,0,0,0,False,,0.0,,,successful_regain,successful_regain,True,True
3930174_p134_cc2cab4f,3930174,UEFA Euro,2024,2,134,Turkey,909,Portugal,780,Regular Play,Regular Play,open_play,True,7a40403f-b185-4df8-8b00-369ca013bc26,Duel,00:36:09.276,2169.276,"[27.0, 24.7]",high,cc2cab4f-eb0f-4e91-bc85-9bd79ea18b52,Pressure,00:36:14.189,2174.189,"[86.7, 65.8]",134209,Barış Alper Yılmaz,4.913,True,1,['cc2cab4f-eb0f-4e91-bc85-9bd79ea18b52'],True,Portugal,Portugal,134,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,0,0,0,False,27.0,42.5,,,harmless_escape,harmless_escape,True,True
3930174_p137_e8235f5c,3930174,UEFA Euro,2024,2,137,Turkey,909,Portugal,780,Regular Play,Regular Play,open_play,True,c231c1e1-4f85-41a8-b3da-26ed6c1e9c71,Ball Recovery,00:37:25.763,2245.763,"[27.3, 24.1]",high,e8235f5c-06f7-4d2c-818a-b01de6717865,Pressure,00:37:30.748,2250.748,"[67.5, 58.9]",116587,Arda Güler,4.985,True,1,['e8235f5c-06f7-4d2c-818a-b01de6717865'],True,Portugal,Portugal,137,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,0,0,0,False,27.3,53.4,,,harmless_escape,harmless_escape,True,True
3930174_p141_f9d16c12,3930174,UEFA Euro,2024,2,141,Portugal,780,Turkey,909,Regular Play,Regular Play,open_play,True,42ba4c01-30ec-4a58-8e26-4134fbb0f2b9,Pass,00:39:12.574,2352.574,"[71.5, 56.7]",high,f9d16c12-5815-414d-9433-239ac33dc7f0,Pressure,00:39:14.819,2354.819,"[35.2, 17.4]",9927,Rúben Diogo Da Silva Neves,2.245,True,1,['f9d16c12-5815-414d-9433-239ac33dc7f0'],True,Turkey,Turkey,141,0,0,1,7.17,7.17,7.17,159b8424-69e4-4107-81ae-671d4f701f7a,Carry,ball_recovery_plus_carry,0,0,1,7.17,159b8424-69e4-4107-81ae-671d4f701f7a,0,0,0,0,,,1,0,1,False,71.5,97.6,,2.365,dangerous_escape,dangerous_escape,True,True
3930174_p142_50db6d0d,3930174,UEFA Euro,2024,2,142,Turkey,909,Portugal,780,Regular Play,Regular Play,open_play,True,9745f8f3-3ffd-4cee-94fb-9a37f9f40e3c,Ball Recovery,00:40:03.381,2403.381,"[26.1, 73.1]",high,50db6d0d-63c7-4994-957f-a60e5a487f74,Pressure,00:40:03.460,2403.46,"[97.2, 6.8]",30438,Ferdi Erenay Kadıoğlu,0.079,True,2,"['50db6d0d-63c7-4994-957f-a60e5a487f74', '7bc8a00f-fb1a-4557-9fbd-0cfbe298cdde']",False,Portugal,Portugal,142,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,0,0,0,False,14.6,31.7,,,harmless_escape,harmless_escape,True,False
3930174_p144_162357f7,3930174,UEFA Euro,2024,2,144,Portugal,780,Turkey,909,Regular Play,Regular Play,open_play,True,96771b8f-83bd-4431-9ab2-ced9cf913a84,Pass,00:40:44.137,2444.137,"[58.6, 53.2]",high,162357f7-7730-4284-bf2c-707243215524,Pressure,00:40:47.784,2447.784,"[20.8, 30.4]",5206,Rúben Santos Gato Alves Dias,3.647,True,2,"['162357f7-7730-4284-bf2c-707243215524', 'd64dbd95-5daa-40bb-869e-633e012d0789']",True,Turkey,Turkey,144,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,1,0,1,False,58.6,106.9,,0.967,dangerous_escape,dangerous_escape,True,True
3930174_p148_d6292e8d,3930174,UEFA Euro,2024,2,148,Portugal,780,Turkey,909,Regular Play,Regular Play,open_play,True,a109b922-8c89-41a9-949c-4126aaeb694d,Interception,00:43:17.083,2597.083,"[70.1, 76.8]",high,d6292e8d-ada0-43ad-936d-e235ee62b1f0,Duel,00:43:18.227,2598.227,"[51.0, 1.7]",23256,Pedro Lomba Neto,1.144,True,1,['d6292e8d-ada0-43ad-936d-e235ee62b1f0'],True,Turkey,Turkey,148,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,0,0,0,False,70.1,70.1,,,harmless_escape,harmless_escape,True,True
3930174_p148_e9d3984e,3930174,UEFA Euro,2024,2,148,Turkey,909,Turkey,909,Regular Play,Regular Play,open_play,True,5482c77f-2d0e-43fd-871a-ae8f83e7d8a7,Ball Recovery,00:43:51.428,2631.428,"[37.4, 15.2]",high,e9d3984e-0171-4f80-967c-c16bc3170550,Pressure,00:43:54.430,2634.43,"[65.5, 59.8]",29989,Yusuf Yazıcı,3.002,True,3,"['e9d3984e-0171-4f80-967c-c16bc3170550', 'b381a4c2-b7db-4a56-8eaa-189b3fc63343', '2fdfdbaa-c8b1-499c-833c-e8a9d2816598']",True,Portugal,Turkey,148,0,0,1,6.915,6.915,6.915,0eea159b-af21-4e0e-8e2f-0cd5471a4aed,Carry,ball_recovery_plus_carry,0,0,1,6.915,0eea159b-af21-4e0e-8e2f-0cd5471a4aed,0,1,1,1,0.272,7d08b500-cd91-4dff-a5db-d3fe2405945c,1,0,1,False,51.0,109.7,,0.621,dangerous_escape,dangerous_escape,True,True
3930174_p149_c5b1c067,3930174,UEFA Euro,2024,2,149,Portugal,780,Portugal,780,Regular Play,Regular Play,open_play,True,eb5c40ce-33ef-4527-9378-f250e80742b1,Pass,00:44:14.798,2654.798,"[43.6, 45.4]",invalid,c5b1c067-f57a-4a72-8a33-dea420cc11f2,Interception,00:44:20.208,2660.208,"[65.0, 43.9]",143859,João Neves,5.41,False,1,['c5b1c067-f57a-4a72-8a33-dea420cc11f2'],True,Turkey,Portugal,149,1,1,1,0.0,0.0,0.0,2aa25e9e-cd9b-498b-bac1-c91a6b5de8ed,Carry,interception_plus_carry,1,1,1,0.0,2aa25e9e-cd9b-498b-bac1-c91a6b5de8ed,1,1,1,1,0.0,2aa25e9e-cd9b-498b-bac1-c91a6b5de8ed,0,0,0,False,,0.0,,,successful_regain,successful_regain,True,False
3930174_p153_834d4226,3930174,UEFA Euro,2024,2,153,Turkey,909,Turkey,909,Regular Play,Regular Play,open_play,True,5c118fbf-aead-4327-a442-11954e702e36,Dispossessed,00:46:24.025,2784.025,"[110.1, 57.4]",high,834d4226-68a9-4bdb-9973-86079d1e1991,Duel,00:46:24.025,2784.025,"[10.0, 22.7]",7039,Hakan Çalhanoğlu,0.0,True,1,['834d4226-68a9-4bdb-9973-86079d1e1991'],False,Portugal,Turkey,153,1,0,1,1.789,3.05,3.05,463a0c24-79f3-4bbd-8bfd-f65f42aea7a7,Pass,ball_recovery_plus_pass,1,0,1,3.05,463a0c24-79f3-4bbd-8bfd-f65f42aea7a7,1,1,1,1,1.789,b218455e-0f36-4939-8ecc-98eb15d3b67c,0,0,0,False,,0.0,,,successful_regain,successful_regain,True,False
3930174_p159_94036a8d,3930174,UEFA Euro,2024,2,159,Portugal,780,Portugal,780,Regular Play,Regular Play,open_play,True,4c922074-d2fa-4012-b1b9-19763e561550,Pass,00:49:09.377,2949.377,"[116.3, 69.4]",high,94036a8d-9a3e-4d86-9a77-54c0a7c51cf7,Interception,00:49:10.370,2950.37,"[15.0, 15.8]",143859,João Neves,0.993,True,1,['94036a8d-9a3e-4d86-9a77-54c0a7c51cf7'],True,Turkey,Portugal,159,1,1,1,0.0,0.0,0.0,1df7a1f6-b08c-4388-a026-9117738b0770,Carry,interception_plus_carry,1,1,1,0.0,1df7a1f6-b08c-4388-a026-9117738b0770,1,1,1,1,0.0,1df7a1f6-b08c-4388-a026-9117738b0770,0,0,0,False,,0.0,,,successful_regain,successful_regain,True,True
3930174_p159_e54d33f7,3930174,UEFA Euro,2024,2,159,Turkey,909,Portugal,780,Regular Play,Regular Play,open_play,True,94036a8d-9a3e-4d86-9a77-54c0a7c51cf7,Interception,00:49:10.370,2950.37,"[15.0, 15.8]",high,e54d33f7-4a97-478d-ac07-754f0c09d910,Duel,00:49:12.515,2952.515,"[97.4, 70.9]",116587,Arda Güler,2.145,True,1,['e54d33f7-4a97-478d-ac07-754f0c09d910'],True,Portugal,Portugal,159,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,1,0,1,False,15.0,84.2,,9.034,dangerous_escape,dangerous_escape,True,True
3938639_p7_49880317,3938639,UEFA Euro,2024,1,7,Georgia,2138,Turkey,909,Regular Play,Regular Play,open_play,True,8d496c8e-d3dc-45fa-af1c-39c845ddc295,Pass,00:03:53.961,233.961,"[50.4, 56.0]",high,49880317-62e4-477a-84de-4724a11b32d1,Pressure,00:03:55.643,235.643,"[51.6, 24.1]",41202,Giorgi Kochorashvili,1.682,True,2,"['49880317-62e4-477a-84de-4724a11b32d1', '798f1c37-585c-4692-bee9-101be66377a5']",True,Turkey,Turkey,7,0,0,1,5.207,5.207,5.207,82907b0f-14c4-45a8-be96-536d923a33a3,Carry,ball_recovery_plus_carry,0,0,1,5.207,82907b0f-14c4-45a8-be96-536d923a33a3,1,0,0,1,5.207,4b29e2e2-f0f1-4c70-b75f-129bc8ac8deb,0,0,0,False,50.4,68.5,,,harmless_escape,harmless_escape,True,True
3938639_p8_b960406d,3938639,UEFA Euro,2024,1,8,Turkey,909,Georgia,2138,Regular Play,Regular Play,open_play,True,4c2480c5-a7e9-4272-af06-9546118fb97d,50/50,00:03:59.867,239.867,"[55.8, 52.6]",high,b960406d-9880-4c81-8840-ef2f54642826,Pressure,00:04:01.679,241.679,"[53.1, 26.5]",30438,Ferdi Erenay Kadıoğlu,1.812,True,1,['b960406d-9880-4c81-8840-ef2f54642826'],True,Georgia,Georgia,8,0,0,0,10.497,11.09,11.09,ff8672e2-71a3-47d3-834c-1f85a3b2bf20,Pass,opponent_turnover_plus_pass,0,0,0,11.09,ff8672e2-71a3-47d3-834c-1f85a3b2bf20,0,0,0,0,,,1,0,1,False,65.1,113.7,,7.216,dangerous_escape,dangerous_escape,True,True
3938639_p9_f53e0050,3938639,UEFA Euro,2024,1,9,Turkey,909,Turkey,909,Regular Play,Regular Play,open_play,True,c7faf21d-86c3-4cd4-944a-f45cf1809c29,Pass,00:04:22.374,262.374,"[91.6, 21.8]",high,f53e0050-d55d-40ff-b1ac-fa2566a08c80,Pass,00:04:23.006,263.006,"[20.4, 50.6]",133305,Samet Akaydin,0.632,True,1,['f53e0050-d55d-40ff-b1ac-fa2566a08c80'],True,Georgia,Turkey,9,0,0,0,,,,,,,0,0,0,,,1,1,1,1,0.715,764d69ea-15a4-42e0-aa6d-7507f2c39ebc,0,0,0,False,,63.7,,,harmless_escape,successful_regain,True,True
3938639_p13_f8b0f946,3938639,UEFA Euro,2024,1,13,Georgia,2138,Turkey,909,Regular Play,Regular Play,open_play,True,efdd7568-ac29-4a80-97df-16f6cbf32c18,Ball Recovery,00:05:59.632,359.632,"[77.9, 47.5]",high,f8b0f946-74e4-4f22-864c-063c737ee718,Pressure,00:06:00.564,360.564,"[41.8, 22.0]",41202,Giorgi Kochorashvili,0.932,True,1,['f8b0f946-74e4-4f22-864c-063c737ee718'],False,Turkey,Turkey,13,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,1,0,1,False,77.9,95.0,,8.965,dangerous_escape,dangerous_escape,True,False
3938639_p14_52779dba,3938639,UEFA Euro,2024,1,14,Turkey,909,Georgia,2138,Regular Play,Regular Play,open_play,True,0d490a72-0856-411d-9012-6817d25a1a19,Ball Recovery,00:06:55.397,415.397,"[17.4, 9.1]",high,52779dba-258c-4780-9cbc-1bb284e7faff,Pressure,00:06:55.998,415.998,"[101.0, 73.5]",116587,Arda Güler,0.601,True,2,"['52779dba-258c-4780-9cbc-1bb284e7faff', '328e7be6-dd37-4281-9520-256653940e78']",False,Georgia,Georgia,14,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,0,0,0,False,17.4,19.3,,,harmless_escape,harmless_escape,True,False
3938639_p18_8e07a841,3938639,UEFA Euro,2024,1,18,Georgia,2138,Georgia,2138,From Goal Kick,From Goal Kick,immediate_restart_phase,False,936c021c-1730-4893-bb5f-9ccafe553922,Pass,00:09:32.022,572.022,"[64.7, 47.3]",high,8e07a841-0180-4fdc-ae09-e27161a233b0,Duel,00:09:34.773,574.773,"[35.4, 45.5]",7839,Guram Kashia,2.751,True,1,['8e07a841-0180-4fdc-ae09-e27161a233b0'],True,Turkey,Georgia,18,1,1,1,0.0,0.0,0.0,5ab01199-27a0-4d87-b73d-81d18b789d1f,Carry,duel_plus_carry,1,1,1,0.0,5ab01199-27a0-4d87-b73d-81d18b789d1f,1,1,1,1,0.0,5ab01199-27a0-4d87-b73d-81d18b789d1f,0,0,0,False,64.7,64.7,,,successful_regain,successful_regain,True,False
3938639_p19_9cd260d4,3938639,UEFA Euro,2024,1,19,Georgia,2138,Turkey,909,Regular Play,Regular Play,open_play,True,a8197a35-219a-4510-8f31-985fe04bf5ae,Ball Recovery,00:09:37.415,577.415,"[85.2, 23.7]",high,9cd260d4-b78c-4ace-a3a1-69242c204309,Pressure,00:09:39.916,579.9159999999999,"[8.8, 54.9]",7655,Lasha Dvali,2.501,True,1,['9cd260d4-b78c-4ace-a3a1-69242c204309'],True,Turkey,Turkey,19,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,1,1,0,True,85.2,114.5,3.997,,dangerous_escape,dangerous_escape,True,True
3938639_p23_d8abfb90,3938639,UEFA Euro,2024,1,23,Turkey,909,Turkey,909,From Goal Kick,From Goal Kick,open_play,True,59174ecd-8163-4e56-8e6f-a71559cb5ad2,Duel,00:12:50.145,770.145,"[3.1, 62.0]",high,d8abfb90-05e5-465a-ba1b-64cdd4b5e7a7,Pressure,00:12:51.980,771.98,"[112.7, 5.8]",134209,Barış Alper Yılmaz,1.835,True,1,['d8abfb90-05e5-465a-ba1b-64cdd4b5e7a7'],False,Georgia,Turkey,23,0,0,0,0.829,13.198,13.198,31675316-018c-48af-b108-7aee97295d2c,Pass,opponent_turnover_plus_pass,0,0,0,13.198,31675316-018c-48af-b108-7aee97295d2c,0,1,1,1,0.829,6f1cef30-a445-4f19-b275-a5835806f8ea,0,0,0,False,55.6,55.6,,,harmless_escape,successful_regain,True,False
3938639_p27_d518f9a6,3938639,UEFA Euro,2024,1,27,Turkey,909,Turkey,909,Regular Play,Regular Play,open_play,True,8b97b345-9cf2-4132-8983-dd793cfa272f,Duel,00:14:22.672,862.672,"[18.3, 74.5]",high,d518f9a6-f737-4a5d-bdb2-2e0dfe393a87,Interception,00:14:26.076,866.076,"[72.7, 5.4]",12293,Kaan Ayhan,3.404,True,1,['d518f9a6-f737-4a5d-bdb2-2e0dfe393a87'],True,Georgia,Turkey,27,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,0,0,0,False,33.9,33.9,,,harmless_escape,harmless_escape,True,True
3938639_p29_952fc6a7,3938639,UEFA Euro,2024,1,29,Turkey,909,Turkey,909,Regular Play,Regular Play,open_play,True,b07e05ec-fce0-4e42-9487-5a846a1bfdc1,Ball Recovery,00:15:53.996,953.996,"[36.0, 19.3]",high,952fc6a7-dda8-4316-8ffc-2b47bfc079a0,Duel,00:15:54.070,954.07,"[83.1, 60.2]",12293,Kaan Ayhan,0.074,True,1,['952fc6a7-dda8-4316-8ffc-2b47bfc079a0'],True,Georgia,Turkey,29,1,1,1,2.225,2.225,2.225,aad7981e-b705-4133-8d7e-68fa8552f9d5,Carry,ball_recovery_plus_carry,1,1,1,2.225,aad7981e-b705-4133-8d7e-68fa8552f9d5,1,1,1,1,2.225,6b9081bb-d73e-460e-b46b-a81949984785,0,0,0,False,22.2,22.2,,,successful_regain,successful_regain,True,True
3938639_p33_f9448b28,3938639,UEFA Euro,2024,1,33,Georgia,2138,Turkey,909,Regular Play,Regular Play,open_play,True,f5c81535-92c5-4c5c-be73-5d9e3c56107b,Pass,00:18:04.079,1084.079,"[71.0, 38.5]",high,f9448b28-2bff-4560-b4af-b52b90e02ad3,Duel,00:18:06.522,1086.522,"[32.0, 21.2]",7655,Lasha Dvali,2.443,True,1,['f9448b28-2bff-4560-b4af-b52b90e02ad3'],True,Turkey,Turkey,33,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,1,0,1,False,71.0,105.9,,0.0,dangerous_escape,dangerous_escape,True,True
3938639_p43_7818789f,3938639,UEFA Euro,2024,1,43,Georgia,2138,Georgia,2138,Regular Play,Regular Play,open_play,True,1750113d-0d8f-422b-891f-3d28ce4cf79b,Ball Recovery,00:22:41.194,1361.194,"[89.7, 26.9]",high,7818789f-f469-4da1-97ea-d446fa2a6bff,Duel,00:22:41.329,1361.329,"[28.5, 53.0]",16005,Solomon Kverkvelia,0.135,True,1,['7818789f-f469-4da1-97ea-d446fa2a6bff'],True,Turkey,Georgia,43,1,1,1,0.0,0.0,0.0,8d95b817-f081-4276-8e69-7c7a70a92ba1,Carry,duel_plus_carry,1,1,1,0.0,8d95b817-f081-4276-8e69-7c7a70a92ba1,1,1,1,1,0.0,8d95b817-f081-4276-8e69-7c7a70a92ba1,0,0,0,False,,0.0,,,successful_regain,successful_regain,True,True
3938639_p44_8f673103,3938639,UEFA Euro,2024,1,44,Georgia,2138,Turkey,909,Regular Play,Regular Play,open_play,True,3f23fbb1-ebae-4492-b617-e175feac18c6,Duel,00:23:00.817,1380.817,"[18.9, 66.9]",high,8f673103-3a12-4306-9a01-1af8bedd3803,Pressure,00:23:03.359,1383.359,"[99.3, 13.4]",38229,Khvicha Kvaratskhelia,2.542,True,1,['8f673103-3a12-4306-9a01-1af8bedd3803'],False,Turkey,Turkey,44,0,0,0,,,,,,,0,0,0,,,0,0,0,0,13.83,0e7b777a-76ae-4b81-ab14-22c563e60168,0,0,0,False,18.9,53.4,,,harmless_escape,harmless_escape,True,False
3938639_p48_16486b44,3938639,UEFA Euro,2024,1,48,Georgia,2138,Turkey,909,Regular Play,Regular Play,open_play,True,d800a342-c8a4-4ef2-a265-a68417d47fa7,Pass,00:26:22.195,1582.195,"[34.3, 57.5]",high,16486b44-2165-42e1-8ca3-d797828061fb,Pressure,00:26:24.881,1584.881,"[80.3, 14.9]",33234,Georges Mikautadze,2.686,True,1,['16486b44-2165-42e1-8ca3-d797828061fb'],True,Turkey,Turkey,48,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,1,1,1,False,34.3,117.4,8.756,6.016,dangerous_escape,dangerous_escape,True,True
3938639_p57_8be1ea93,3938639,UEFA Euro,2024,1,57,Georgia,2138,Georgia,2138,Regular Play,Regular Play,open_play,True,52cb9490-6be6-4e6c-8c9b-db2b6569e5ab,Ball Receipt*,00:35:48.917,2148.917,"[76.5, 47.5]",invalid,8be1ea93-80a3-42bd-9e26-5f20af731119,Pass,00:35:56.783,2156.783,"[33.4, 33.4]",7655,Lasha Dvali,7.866,False,1,['8be1ea93-80a3-42bd-9e26-5f20af731119'],True,Turkey,Georgia,57,1,1,1,2.689,2.689,2.689,ac7b477b-7998-4dbc-bafc-c7ae6d811134,Carry,ball_recovery_plus_carry,1,1,1,2.689,ac7b477b-7998-4dbc-bafc-c7ae6d811134,1,1,1,1,0.251,407ce443-4157-46ff-84a8-8b3bdcac1f9f,0,0,0,False,,0.0,,,successful_regain,successful_regain,True,False
3938639_p60_5e15d752,3938639,UEFA Euro,2024,1,60,Turkey,909,Georgia,2138,Regular Play,Regular Play,open_play,True,ac9c7208-788f-4a74-9bd6-7c9663ebd627,Duel,00:37:50.841,2270.841,"[15.7, 19.2]",high,5e15d752-e592-43da-a444-804c239bc632,Pressure,00:37:55.235,2275.235,"[101.6, 67.5]",134209,Barış Alper Yılmaz,4.394,True,1,['5e15d752-e592-43da-a444-804c239bc632'],True,Georgia,Georgia,60,0,0,0,8.197,14.041,14.041,ef1862d2-a32b-44a4-b28e-cea865cc770e,Pass,opponent_turnover_plus_pass,0,0,0,14.041,ef1862d2-a32b-44a4-b28e-cea865cc770e,0,0,0,0,14.041,ef1862d2-a32b-44a4-b28e-cea865cc770e,0,0,0,False,14.8,75.0,,,harmless_escape,harmless_escape,True,True
3938639_p67_e3e2a570,3938639,UEFA Euro,2024,1,67,Georgia,2138,Turkey,909,Regular Play,Regular Play,open_play,True,c1c77c51-b1c2-4092-85d7-641b8ce5cfab,Ball Recovery,00:41:34.429,2494.429,"[22.9, 48.8]",high,e3e2a570-d347-422f-aaca-8c38da3ddd58,Pressure,00:41:36.089,2496.089,"[91.3, 29.7]",23646,Giorgi Chakvetadze,1.66,True,1,['e3e2a570-d347-422f-aaca-8c38da3ddd58'],True,Turkey,Turkey,67,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,0,0,0,False,19.7,46.4,,,harmless_escape,harmless_escape,True,True
3938639_p68_4b0e1c1f,3938639,UEFA Euro,2024,1,68,Turkey,909,Turkey,909,From Free Kick,From Free Kick,open_play,True,47206167-fa52-4a8f-bf7f-ceb8fb6129b9,Interception,00:42:05.384,2525.384,"[20.1, 19.1]",high,4b0e1c1f-d8f8-4e01-83f3-a44a09fd8d08,Pressure,00:42:05.485,2525.485,"[96.5, 58.9]",151813,Kenan Yildiz,0.101,True,1,['4b0e1c1f-d8f8-4e01-83f3-a44a09fd8d08'],True,Georgia,Turkey,68,0,0,0,12.802,12.802,12.802,43ded5a2-36d2-4cdf-9bc2-f3f25db81ddb,Carry,ball_recovery_plus_carry,0,0,0,12.802,43ded5a2-36d2-4cdf-9bc2-f3f25db81ddb,0,1,1,1,0.592,94713d2c-ba65-4d40-bb9a-aa1f5126768e,1,0,1,False,23.0,100.6,,11.006,dangerous_escape,dangerous_escape,True,True
3938639_p78_3be68f8e,3938639,UEFA Euro,2024,2,78,Georgia,2138,Turkey,909,Regular Play,Regular Play,open_play,True,857070ea-fe2d-4954-9cfb-173e1d2457f5,Pass,00:01:36.440,96.44,"[52.0, 32.6]",high,3be68f8e-25a8-4d41-9e92-fb7ed33d9bc8,Pressure,00:01:40.644,100.644,"[57.4, 42.5]",41202,Giorgi Kochorashvili,4.204,True,1,['3be68f8e-25a8-4d41-9e92-fb7ed33d9bc8'],True,Turkey,Turkey,78,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,1,0,1,False,52.0,86.6,,14.745,dangerous_escape,dangerous_escape,True,True
3938639_p79_9baf44ff,3938639,UEFA Euro,2024,2,79,Turkey,909,Georgia,2138,Regular Play,Regular Play,open_play,True,76cbd44d-4fdb-49f8-bbd3-f6527caca64b,Block,00:02:34.797,154.797,"[11.8, 30.8]",high,9baf44ff-5d55-42b4-b24a-b1db33d6a050,Pressure,00:02:37.698,157.698,"[92.9, 62.2]",12293,Kaan Ayhan,2.901,True,2,"['9baf44ff-5d55-42b4-b24a-b1db33d6a050', '1f9cf9a0-f2c7-486d-8f1b-e4ce8c474037']",True,Georgia,Georgia,79,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,0,0,0,False,26.7,28.6,,,harmless_escape,harmless_escape,True,True
3938639_p80_c2f98497,3938639,UEFA Euro,2024,2,80,Georgia,2138,Georgia,2138,From Free Kick,From Free Kick,open_play,True,deb10e85-d1b3-4ff2-8013-3586c28a3e69,Pass,00:03:07.650,187.65,"[64.3, 24.3]",high,c2f98497-d96b-431a-a2f3-983b29283918,Pressure,00:03:08.628,188.628,"[48.7, 56.4]",23646,Giorgi Chakvetadze,0.978,True,1,['c2f98497-d96b-431a-a2f3-983b29283918'],True,Turkey,Georgia,80,1,0,1,3.131,3.131,3.131,80650480-a073-411b-9189-58cff5b09e62,Carry,ball_recovery_plus_carry,1,0,1,3.131,80650480-a073-411b-9189-58cff5b09e62,1,1,1,1,0.321,7df7e68d-8b6e-4825-b96b-aa0b12dc6f8c,0,0,0,False,64.3,75.5,,,successful_regain,successful_regain,True,True
3938639_p86_1f12d9d0,3938639,UEFA Euro,2024,2,86,Georgia,2138,Georgia,2138,Regular Play,Regular Play,open_play,True,c44bd072-33a3-40b9-a4b4-d368b0ee7734,Ball Recovery,00:05:31.844,331.844,"[107.4, 15.8]",high,1f12d9d0-19c6-4954-ae40-0af82d53f5ff,Duel,00:05:32.426,332.426,"[8.5, 64.3]",25036,Otar Kakabadze,0.582,True,1,['1f12d9d0-19c6-4954-ae40-0af82d53f5ff'],True,Turkey,Georgia,86,1,1,1,0.0,0.0,0.0,7bb069fc-27c3-49ba-89e2-9facd1356fb4,Carry,duel_plus_carry,1,1,1,0.0,7bb069fc-27c3-49ba-89e2-9facd1356fb4,1,1,1,1,0.0,7bb069fc-27c3-49ba-89e2-9facd1356fb4,0,0,0,False,,0.0,,,successful_regain,successful_regain,True,True
3938639_p86_ca5cbc57,3938639,UEFA Euro,2024,2,86,Turkey,909,Georgia,2138,Regular Play,Regular Play,open_play,True,1f12d9d0-19c6-4954-ae40-0af82d53f5ff,Duel,00:05:32.426,332.426,"[8.5, 64.3]",high,ca5cbc57-f463-4035-8d94-3d10fce19865,Pressure,00:05:34.572,334.572,"[105.7, 7.1]",22212,Orkun Kökçü,2.146,True,1,['ca5cbc57-f463-4035-8d94-3d10fce19865'],True,Georgia,Georgia,86,0,0,0,,,,,,,0,0,0,,,0,0,0,0,,,1,0,1,False,8.5,88.7,,14.929,dangerous_escape,dangerous_escape,True,True
