episode_id,match_id,competition_name,delay_seconds,delay_bin,initiation_event_type,turnover_event_type,counterpressing_team,possession_team,primary_cause,cause_description,intervening_events_count,turnover_link_quality,latency_valid
3794690_p64_36b08f60,3794690,UEFA Euro,6.57,6.0-8.0 sec,Interception,Goal Keeper,Netherlands,Czech Republic,D,Ambiguous timestamp/simultaneous event sequence,7,invalid,False
3794690_p128_57510f8a,3794690,UEFA Euro,5.857,5.0-6.0 sec,Pass,Pass,Czech Republic,Czech Republic,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3794690_p159_9a1a757a,3794690,UEFA Euro,5.545,5.0-6.0 sec,Pressure,Clearance,Netherlands,Czech Republic,A,Turnover detector linked to earlier action in chain or pass flight boundary,3,ambiguous,False
3794690_p160_d51a39eb,3794690,UEFA Euro,6.658,6.0-8.0 sec,Interception,Ball Receipt*,Netherlands,Netherlands,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3930172_p23_eb5c0f74,3930172,UEFA Euro,7.749,6.0-8.0 sec,Duel,Pass,Spain,Spain,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,11,invalid,False
3930172_p38_9ec3243c,3930172,UEFA Euro,6.198,6.0-8.0 sec,Pressure,Goal Keeper,Spain,Spain,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,invalid,False
3930172_p50_9672b8d7,3930172,UEFA Euro,7.713,6.0-8.0 sec,Pass,Ball Receipt*,Spain,Spain,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3930172_p60_24684fae,3930172,UEFA Euro,7.715,6.0-8.0 sec,Pass,Pass,Spain,Spain,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,10,invalid,False
3930172_p78_901b60b7,3930172,UEFA Euro,5.822,5.0-6.0 sec,Pass,Pass,Italy,Italy,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3930172_p103_2d14fb43,3930172,UEFA Euro,5.853,5.0-6.0 sec,Pressure,Pressure,Italy,Italy,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,ambiguous,False
3930172_p127_5d50c09c,3930172,UEFA Euro,5.749,5.0-6.0 sec,Pressure,Block,Italy,Spain,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,ambiguous,False
3794685_p19_ad12b609,3794685,UEFA Euro,5.257,5.0-6.0 sec,Interception,Pass,Italy,Italy,D,Ambiguous timestamp/simultaneous event sequence,7,ambiguous,False
3794685_p22_61ca009d,3794685,UEFA Euro,6.86,6.0-8.0 sec,Interception,Ball Receipt*,Austria,Austria,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3794685_p66_b82c05a0,3794685,UEFA Euro,5.679,5.0-6.0 sec,Pressure,Block,Italy,Austria,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,ambiguous,False
3794685_p197_a62dbb4c,3794685,UEFA Euro,6.826,6.0-8.0 sec,Pressure,Clearance,Austria,Austria,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,invalid,False
3794685_p232_67d3a15b,3794685,UEFA Euro,7.725,6.0-8.0 sec,Pressure,Interception,Austria,Austria,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3794689_p26_a4b52d9d,3794689,UEFA Euro,7.82,6.0-8.0 sec,Interception,Ball Receipt*,Wales,Wales,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3794689_p124_46c3e822,3794689,UEFA Euro,5.396,5.0-6.0 sec,Pressure,Clearance,Wales,Wales,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,ambiguous,False
3794689_p140_487f7c9a,3794689,UEFA Euro,6.995,6.0-8.0 sec,Pressure,Duel,Wales,Wales,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,5,invalid,False
3795108_p10_4e6c16ca,3795108,UEFA Euro,6.66,6.0-8.0 sec,Pressure,Pass,Spain,Spain,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,invalid,False
3795108_p12_c74a8dbf,3795108,UEFA Euro,7.935,6.0-8.0 sec,Pass,Dribble,Spain,Spain,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3795108_p29_f10f5788,3795108,UEFA Euro,7.153,6.0-8.0 sec,Pass,Ball Receipt*,Switzerland,Switzerland,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,12,invalid,False
3795108_p47_0f9af6eb,3795108,UEFA Euro,7.693,6.0-8.0 sec,Pass,Pass,Spain,Spain,D,Ambiguous timestamp/simultaneous event sequence,12,invalid,False
3795108_p138_58b858a5,3795108,UEFA Euro,7.592,6.0-8.0 sec,Pass,Ball Receipt*,Switzerland,Switzerland,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3795108_p150_521013f9,3795108,UEFA Euro,7.362,6.0-8.0 sec,Duel,Pass,Switzerland,Switzerland,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,8,invalid,False
3795108_p163_be0744df,3795108,UEFA Euro,7.988,6.0-8.0 sec,Interception,Ball Receipt*,Switzerland,Switzerland,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3795108_p193_7420f69a,3795108,UEFA Euro,5.175,5.0-6.0 sec,Block,Duel,Spain,Spain,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,7,ambiguous,False
3788758_p18_cad746ab,3788758,UEFA Euro,5.115,5.0-6.0 sec,Pressure,Duel,North Macedonia,North Macedonia,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,4,ambiguous,False
3788758_p41_6f6169d2,3788758,UEFA Euro,7.799,6.0-8.0 sec,Interception,Ball Receipt*,North Macedonia,North Macedonia,D,Ambiguous timestamp/simultaneous event sequence,13,invalid,False
3788758_p131_6a5a24b2,3788758,UEFA Euro,7.552,6.0-8.0 sec,Interception,Ball Receipt*,North Macedonia,North Macedonia,D,Ambiguous timestamp/simultaneous event sequence,10,invalid,False
3788758_p153_97665acf,3788758,UEFA Euro,5.16,5.0-6.0 sec,Pressure,Duel,North Macedonia,North Macedonia,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,5,ambiguous,False
3788760_p53_3a67f123,3788760,UEFA Euro,6.075,6.0-8.0 sec,Interception,Pass,Croatia,Croatia,D,Ambiguous timestamp/simultaneous event sequence,12,invalid,False
3788760_p103_80682671,3788760,UEFA Euro,7.21,6.0-8.0 sec,Pressure,Block,Czech Republic,Croatia,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3794687_p5_a87b0c98,3794687,UEFA Euro,7.72,6.0-8.0 sec,Interception,Ball Receipt*,Portugal,Portugal,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3794687_p12_eefcaafc,3794687,UEFA Euro,5.126,5.0-6.0 sec,Interception,Interception,Portugal,Portugal,D,Ambiguous timestamp/simultaneous event sequence,12,ambiguous,False
3794687_p43_ae1922dc,3794687,UEFA Euro,5.851,5.0-6.0 sec,Interception,Duel,Belgium,Belgium,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,6,ambiguous,False
3794687_p52_bc3e7c86,3794687,UEFA Euro,7.654,6.0-8.0 sec,Pressure,Block,Portugal,Belgium,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,12,invalid,False
3794687_p60_95194444,3794687,UEFA Euro,7.236,6.0-8.0 sec,Pass,Ball Receipt*,Belgium,Belgium,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3794687_p73_2f61e04e,3794687,UEFA Euro,7.975,6.0-8.0 sec,Pass,Pass,Belgium,Belgium,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3794687_p83_79b2b399,3794687,UEFA Euro,6.594,6.0-8.0 sec,Pass,Pass,Belgium,Belgium,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3794687_p111_ca946ccc,3794687,UEFA Euro,6.877,6.0-8.0 sec,Interception,Pass,Portugal,Portugal,D,Ambiguous timestamp/simultaneous event sequence,5,invalid,False
3794687_p117_99d567e0,3794687,UEFA Euro,5.391,5.0-6.0 sec,Pressure,Clearance,Portugal,Belgium,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,ambiguous,False
3794687_p139_bf9d4dbe,3794687,UEFA Euro,5.261,5.0-6.0 sec,Duel,Pass,Portugal,Portugal,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,8,invalid,False
3794687_p142_03601dea,3794687,UEFA Euro,5.075,5.0-6.0 sec,Pressure,Pass,Belgium,Belgium,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,invalid,False
3794687_p146_031f40d1,3794687,UEFA Euro,6.676,6.0-8.0 sec,Pass,Pass,Belgium,Belgium,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3795107_p18_4e0f4a3c,3795107,UEFA Euro,7.94,6.0-8.0 sec,Duel,Ball Receipt*,Italy,Italy,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,7,invalid,False
3795107_p33_713bdd4f,3795107,UEFA Euro,6.212,6.0-8.0 sec,Pass,Pass,Italy,Italy,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3795107_p34_27d14aee,3795107,UEFA Euro,6.803,6.0-8.0 sec,Pressure,Clearance,Italy,Belgium,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,8,invalid,False
3795107_p48_29add12c,3795107,UEFA Euro,6.702,6.0-8.0 sec,Pass,Block,Italy,Italy,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,invalid,False
3795107_p113_46f60053,3795107,UEFA Euro,5.162,5.0-6.0 sec,Pressure,Goal Keeper,Italy,Italy,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,ambiguous,False
3795187_p47_99217c22,3795187,UEFA Euro,5.806,5.0-6.0 sec,Pressure,Clearance,England,Ukraine,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,ambiguous,False
3788766_p35_8682a01c,3788766,UEFA Euro,5.846,5.0-6.0 sec,Pressure,Pass,Italy,Wales,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,invalid,False
3788766_p49_45d60ea1,3788766,UEFA Euro,6.981,6.0-8.0 sec,Interception,Ball Receipt*,Italy,Wales,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3794692_p20_b36abc77,3794692,UEFA Euro,7.208,6.0-8.0 sec,Pass,Ball Receipt*,Sweden,Sweden,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3794692_p61_a082f172,3794692,UEFA Euro,6.984,6.0-8.0 sec,Pass,Pass,Sweden,Sweden,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3794692_p71_7ae03d79,3794692,UEFA Euro,5.115,5.0-6.0 sec,Pressure,Interception,Sweden,Ukraine,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,10,ambiguous,False
3794692_p121_bba8ea63,3794692,UEFA Euro,6.059,6.0-8.0 sec,Interception,Block,Ukraine,Ukraine,D,Ambiguous timestamp/simultaneous event sequence,7,invalid,False
3794692_p143_c637d9b3,3794692,UEFA Euro,6.689,6.0-8.0 sec,Interception,Pass,Sweden,Sweden,D,Ambiguous timestamp/simultaneous event sequence,12,invalid,False
3794692_p149_72e537fc,3794692,UEFA Euro,7.327,6.0-8.0 sec,Interception,Ball Receipt*,Sweden,Sweden,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3794692_p153_fcdf4c35,3794692,UEFA Euro,7.313,6.0-8.0 sec,Pass,Ball Receipt*,Sweden,Sweden,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3794692_p161_a66a7f03,3794692,UEFA Euro,6.285,6.0-8.0 sec,Pressure,Block,Ukraine,Sweden,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,8,invalid,False
3795506_p50_40ec488e,3795506,UEFA Euro,6.202,6.0-8.0 sec,Interception,Pass,England,England,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3795506_p80_72d21052,3795506,UEFA Euro,7.327,6.0-8.0 sec,Pass,Pass,Italy,Italy,D,Ambiguous timestamp/simultaneous event sequence,12,invalid,False
3795506_p97_d343453a,3795506,UEFA Euro,6.453,6.0-8.0 sec,Pressure,Duel,Italy,Italy,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,7,invalid,False
3795506_p156_1e777ddd,3795506,UEFA Euro,5.598,5.0-6.0 sec,Pass,Pass,Italy,Italy,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,7,ambiguous,False
3795506_p194_c691316e,3795506,UEFA Euro,6.844,6.0-8.0 sec,Dribbled Past,Goal Keeper,England,England,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,invalid,False
3788755_p6_ff651ba3,3788755,UEFA Euro,6.543,6.0-8.0 sec,Pass,Ball Receipt*,Wales,Wales,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3788755_p48_ab9d0629,3788755,UEFA Euro,6.438,6.0-8.0 sec,Interception,Ball Receipt*,Wales,Wales,D,Ambiguous timestamp/simultaneous event sequence,10,invalid,False
3788755_p64_e86cbb82,3788755,UEFA Euro,5.01,5.0-6.0 sec,Duel,Block,Turkey,Wales,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,6,ambiguous,False
3788755_p93_159a4c44,3788755,UEFA Euro,5.118,5.0-6.0 sec,Interception,Ball Recovery,Wales,Wales,D,Ambiguous timestamp/simultaneous event sequence,11,ambiguous,False
3788755_p151_5d9af27f,3788755,UEFA Euro,5.142,5.0-6.0 sec,Pressure,Pass,Turkey,Turkey,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,invalid,False
3788761_p17_9274cb17,3788761,UEFA Euro,5.185,5.0-6.0 sec,Pressure,Clearance,Slovakia,Sweden,A,Turnover detector linked to earlier action in chain or pass flight boundary,3,ambiguous,False
3788761_p58_c1960825,3788761,UEFA Euro,7.136,6.0-8.0 sec,Pass,Pass,Slovakia,Slovakia,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3788761_p86_41763f2f,3788761,UEFA Euro,5.966,5.0-6.0 sec,Pressure,Duel,Sweden,Sweden,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,6,ambiguous,False
3788764_p27_ccce1654,3788764,UEFA Euro,7.995,6.0-8.0 sec,Pressure,Pass,Germany,Portugal,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3788764_p48_46d83749,3788764,UEFA Euro,5.59,5.0-6.0 sec,Pressure,Block,Germany,Portugal,A,Turnover detector linked to earlier action in chain or pass flight boundary,3,ambiguous,False
3788764_p83_33bdaaa6,3788764,UEFA Euro,7.07,6.0-8.0 sec,Pass,Pass,Portugal,Portugal,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3788764_p102_e9574216,3788764,UEFA Euro,6.601,6.0-8.0 sec,Pressure,Interception,Portugal,Germany,A,Turnover detector linked to earlier action in chain or pass flight boundary,4,invalid,False
3788764_p107_15f99770,3788764,UEFA Euro,6.249,6.0-8.0 sec,Interception,Pass,Portugal,Portugal,D,Ambiguous timestamp/simultaneous event sequence,6,invalid,False
3788764_p124_9108e80d,3788764,UEFA Euro,7.726,6.0-8.0 sec,Interception,Ball Receipt*,Germany,Germany,D,Ambiguous timestamp/simultaneous event sequence,14,invalid,False
3788764_p125_78857370,3788764,UEFA Euro,6.338,6.0-8.0 sec,Interception,Pass,Portugal,Portugal,D,Ambiguous timestamp/simultaneous event sequence,13,invalid,False
3788764_p132_68d941f5,3788764,UEFA Euro,6.93,6.0-8.0 sec,Interception,Ball Receipt*,Portugal,Portugal,D,Ambiguous timestamp/simultaneous event sequence,13,invalid,False
3795220_p73_f20f0231,3795220,UEFA Euro,7.542,6.0-8.0 sec,Pass,Pass,Italy,Italy,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,10,invalid,False
3795220_p78_38ccf53b,3795220,UEFA Euro,6.836,6.0-8.0 sec,Interception,Pass,Spain,Spain,D,Ambiguous timestamp/simultaneous event sequence,5,invalid,False
3795220_p216_1e23f2b6,3795220,UEFA Euro,5.91,5.0-6.0 sec,Pass,Ball Recovery,Italy,Italy,D,Ambiguous timestamp/simultaneous event sequence,8,ambiguous,False
3794686_p25_c4693491,3794686,UEFA Euro,5.109,5.0-6.0 sec,Pressure,Clearance,Spain,Croatia,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,5,ambiguous,False
3794686_p120_b44c4f51,3794686,UEFA Euro,5.775,5.0-6.0 sec,Interception,Ball Receipt*,Spain,Spain,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3794686_p122_92a128fb,3794686,UEFA Euro,5.669,5.0-6.0 sec,Interception,Pass,Croatia,Croatia,D,Ambiguous timestamp/simultaneous event sequence,6,ambiguous,False
3794686_p131_c4720ddc,3794686,UEFA Euro,6.181,6.0-8.0 sec,Interception,Pass,Spain,Spain,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3794686_p189_de7e0c4b,3794686,UEFA Euro,7.143,6.0-8.0 sec,Interception,Pass,Croatia,Croatia,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3794686_p190_b876319e,3794686,UEFA Euro,7.885,6.0-8.0 sec,Interception,Ball Receipt*,Spain,Spain,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3794686_p201_4c67b73a,3794686,UEFA Euro,5.744,5.0-6.0 sec,Pass,Pass,Spain,Spain,D,Ambiguous timestamp/simultaneous event sequence,10,ambiguous,False
3788769_p102_985527ae,3788769,UEFA Euro,7.564,6.0-8.0 sec,Pass,Clearance,Denmark,Denmark,D,Ambiguous timestamp/simultaneous event sequence,7,invalid,False
3788769_p152_6a99290d,3788769,UEFA Euro,5.836,5.0-6.0 sec,Pressure,Pass,Denmark,Russia,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,8,invalid,False
3788769_p154_0336c64f,3788769,UEFA Euro,6.532,6.0-8.0 sec,Pressure,Block,Russia,Denmark,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3788770_p6_759d55d3,3788770,UEFA Euro,5.074,5.0-6.0 sec,Pass,Pass,North Macedonia,North Macedonia,D,Ambiguous timestamp/simultaneous event sequence,9,ambiguous,False
3788770_p15_5bf0d397,3788770,UEFA Euro,5.244,5.0-6.0 sec,Pressure,Interception,Netherlands,North Macedonia,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,8,ambiguous,False
3788770_p36_6052d09a,3788770,UEFA Euro,6.454,6.0-8.0 sec,Pressure,Block,North Macedonia,Netherlands,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3788770_p57_5473c7a9,3788770,UEFA Euro,7.008,6.0-8.0 sec,Interception,Pass,Netherlands,Netherlands,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3788770_p61_9c29280d,3788770,UEFA Euro,6.728,6.0-8.0 sec,Pass,Ball Recovery,Netherlands,Netherlands,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3788770_p110_ba336d34,3788770,UEFA Euro,5.625,5.0-6.0 sec,Interception,Pass,North Macedonia,North Macedonia,D,Ambiguous timestamp/simultaneous event sequence,9,ambiguous,False
3788770_p144_aa50bc77,3788770,UEFA Euro,7.697,6.0-8.0 sec,Pass,Ball Receipt*,North Macedonia,North Macedonia,D,Ambiguous timestamp/simultaneous event sequence,8,invalid,False
3788770_p153_c428bcce,3788770,UEFA Euro,6.955,6.0-8.0 sec,Interception,Pass,North Macedonia,North Macedonia,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3788770_p159_e7d8abd2,3788770,UEFA Euro,7.605,6.0-8.0 sec,Pass,Pass,North Macedonia,North Macedonia,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3788763_p7_59f660b6,3788763,UEFA Euro,7.851,6.0-8.0 sec,Interception,Pass,Hungary,Hungary,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
3788763_p24_92290d74,3788763,UEFA Euro,6.754,6.0-8.0 sec,Interception,Ball Receipt*,Hungary,Hungary,D,Ambiguous timestamp/simultaneous event sequence,11,invalid,False
3788763_p28_11e7608a,3788763,UEFA Euro,7.413,6.0-8.0 sec,Pass,Pass,France,France,D,Ambiguous timestamp/simultaneous event sequence,7,invalid,False
3788763_p81_b299c571,3788763,UEFA Euro,7.456,6.0-8.0 sec,Duel,Pass,Hungary,Hungary,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,8,invalid,False
3788763_p96_5254954c,3788763,UEFA Euro,6.527,6.0-8.0 sec,Pressure,Duel,France,France,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,5,invalid,False
3788763_p139_62780592,3788763,UEFA Euro,5.667,5.0-6.0 sec,Pass,Duel,France,France,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,8,ambiguous,False
3788763_p148_8e3c0590,3788763,UEFA Euro,7.853,6.0-8.0 sec,Pressure,Ball Recovery,France,France,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,6,invalid,False
3795109_p23_a107bbad,3795109,UEFA Euro,6.786,6.0-8.0 sec,Duel,Pass,Czech Republic,Czech Republic,C,Multiple contested events (duels/50-50s) delayed clear possession establishment,5,invalid,False
3795109_p24_fda12b76,3795109,UEFA Euro,5.675,5.0-6.0 sec,Pressure,Interception,Czech Republic,Denmark,E,Opponent sustained possession with 4+ actions; genuinely unlinked within 5.0s,7,ambiguous,False
3795109_p47_e94205f7,3795109,UEFA Euro,7.49,6.0-8.0 sec,Interception,Ball Receipt*,Czech Republic,Czech Republic,D,Ambiguous timestamp/simultaneous event sequence,10,invalid,False
3795109_p53_ac855034,3795109,UEFA Euro,7.133,6.0-8.0 sec,Pass,Ball Receipt*,Czech Republic,Czech Republic,D,Ambiguous timestamp/simultaneous event sequence,9,invalid,False
